type	departureCity	arrivalCity	departureStation	arrivalStation	departureTime	arrivalTime	carrier	code	seatClass	price	remainingSeats	studentEligible	referenceDate	sourceUrl	sourceNote
TRAIN	北京	宁波	北京南站	宁波站	08:52	15:47	中国铁路	G1038	二等座	490	12	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	苏州	北京首都国际机场	苏州机场	16:03	18:41	海南航空	HU1039	经济舱	730	7	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	苏州	北京南站	苏州站	09:21	15:18	中国铁路	G1039	二等座	425	13	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	无锡	北京首都国际机场	苏南硕放国际机场	16:40	19:15	中国国航	CA1040	经济舱	720	8	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	无锡	北京南站	无锡站	09:50	15:37	中国铁路	G1040	二等座	420	14	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	桂林	北京首都国际机场	桂林两江国际机场	17:17	21:04	东方航空	MU1041	经济舱	1050	9	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	桂林	北京南站	桂林北站	10:19	20:00	中国铁路	G1041	二等座	680	15	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	三亚	北京首都国际机场	三亚凤凰国际机场	17:54	22:59	南方航空	CZ1042	经济舱	1400	10	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	三亚	北京南站	三亚站	10:48	00:38	中国铁路	G1042	二等座	960	16	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	张家界	北京首都国际机场	张家界荷花国际机场	18:31	21:37	海南航空	HU1043	经济舱	860	11	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	张家界	北京南站	张家界西站	11:17	18:46	中国铁路	G1043	二等座	535	17	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	丽江	北京首都国际机场	丽江三义国际机场	19:08	23:31	中国国航	CA1044	经济舱	1210	12	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	丽江	北京南站	丽江站	11:46	23:22	中国铁路	G1044	二等座	810	18	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	大理	北京首都国际机场	大理凤仪机场	19:45	00:18	东方航空	MU1045	经济舱	1260	13	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	大理	北京南站	大理站	12:15	00:24	中国铁路	G1045	二等座	850	19	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	黄山	北京首都国际机场	黄山屯溪国际机场	06:22	09:12	南方航空	CZ1046	经济舱	790	14	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	黄山	北京南站	黄山北站	12:44	19:19	中国铁路	G1046	二等座	475	20	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	西双版纳	北京首都国际机场	西双版纳嘎洒国际机场	06:59	12:02	海南航空	HU1047	经济舱	1390	15	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	西双版纳	北京南站	西双版纳站	13:13	02:57	中国铁路	G1047	二等座	955	21	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	珠海	北京首都国际机场	珠海金湾机场	07:36	11:49	中国国航	CA1048	经济舱	1170	16	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	珠海	北京南站	珠海站	13:42	00:45	中国铁路	G1048	二等座	780	22	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	洛阳	北京首都国际机场	洛阳北郊机场	08:13	10:16	东方航空	MU1049	经济舱	590	17	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	洛阳	北京南站	洛阳龙门站	14:11	18:16	中国铁路	G1049	二等座	315	23	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	大同	北京首都国际机场	大同云冈国际机场	08:50	10:11	南方航空	CZ1050	经济舱	400	18	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	大同	北京南站	大同南站	14:40	16:30	中国铁路	G1050	二等座	165	24	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	敦煌	北京首都国际机场	敦煌莫高国际机场	09:27	13:27	海南航空	HU1051	经济舱	1110	19	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	敦煌	北京南站	敦煌站	15:09	01:30	中国铁路	G1051	二等座	735	25	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	喀什	北京首都国际机场	喀什徕宁国际机场	10:04	16:42	中国国航	CA1052	经济舱	1820	20	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	喀什	北京南站	喀什站	15:38	10:29	中国铁路	G1052	二等座	1305	26	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	吐鲁番	北京首都国际机场	吐鲁番交河机场	10:41	15:24	东方航空	MU1053	经济舱	1310	21	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	吐鲁番	北京南站	吐鲁番北站	16:07	04:49	中国铁路	G1053	二等座	895	27	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	阿勒泰	北京首都国际机场	阿勒泰雪都机场	11:18	16:14	南方航空	CZ1054	经济舱	1370	22	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	阿勒泰	北京南站	阿勒泰站	16:36	06:00	中国铁路	G1054	二等座	940	28	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	秦皇岛	北京首都国际机场	秦皇岛北戴河机场	11:55	13:17	海南航空	HU1055	经济舱	410	23	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	秦皇岛	北京南站	秦皇岛站	17:05	18:58	中国铁路	G1055	二等座	115	29	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	威海	北京首都国际机场	威海大水泊国际机场	12:32	14:23	中国国航	CA1056	经济舱	540	24	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	威海	北京南站	威海站	17:34	21:01	中国铁路	G1056	二等座	220	30	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	北京	泉州	北京首都国际机场	泉州晋江国际机场	13:09	16:52	东方航空	MU1057	经济舱	1050	25	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	北京	泉州	北京南站	泉州站	18:03	03:31	中国铁路	G1057	二等座	625	31	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
