trainNumber	stopOrder	station	arrivalTime	departureTime
D618/D619	7	建始	15600	15720
D618/D619	8	恩施	17100	17460
D618/D619	9	利川	19560	19740
D618/D619	10	石柱县	22140	22260
D618/D619	11	丰都	23400	23520
D618/D619	12	涪陵北	24660	24780
D618/D619	13	重庆北	27120	27600
D618/D619	14	潼南	30240	30540
D618/D619	15	大英东	32700	32940
D618/D619	16	成都东	35760	0
D623	0	宜昌东	0	0
D623	1	建始	5100	5220
D623	2	恩施	6600	6900
D623	3	利川	9000	9180
D623	4	丰都	12480	12600
D623	5	涪陵北	13740	13860
D623	6	长寿北	14640	14760
D623	7	重庆北	16620	0
D624	0	重庆北	0	0
D624	1	长寿北	1800	1980
D624	2	涪陵北	2760	2880
D624	3	丰都	4020	4140
D624	4	利川	7380	8340
D624	5	恩施	10260	10680
D624	6	建始	12060	12660
D624	7	巴东	14700	14880
D624	8	宜昌东	18300	0
D625	0	汉口	0	0
D625	1	汉川	1380	1500
D625	2	潜江	3420	3600
D625	3	宜昌东	7020	7320
D625	4	巴东	10560	10680
D625	5	建始	12780	12900
D625	6	恩施	14280	14640
D625	7	利川	16740	16860
D625	8	石柱县	19260	19380
D625	9	丰都	20520	20640
D625	10	涪陵北	21780	21900
D625	11	重庆北	24240	0
D626	0	重庆北	0	0
D626	1	丰都	3180	3300
D626	2	石柱县	4500	4620
D626	3	恩施	8520	8760
D626	4	建始	10080	10800
D626	5	巴东	12840	12960
D626	6	宜昌东	16320	16920
D626	7	枝江北	18060	18540
D626	8	荆州	19680	19860
D626	9	潜江	21360	21480
D626	10	汉口	24540	0
D629	0	汉口	0	0
D629	1	汉川	1380	1500
D629	2	天门南	2460	2580
D629	3	荆州	5100	5220
D629	4	宜昌东	7320	7920
D629	5	恩施	14160	14460
D629	6	利川	16560	16680
D629	7	石柱县	19080	19200
D629	8	涪陵北	21240	21360
D629	9	重庆北	23760	0
D630	0	重庆北	0	0
D630	1	丰都	3180	3300
D630	2	石柱县	4500	4620
D630	3	利川	6840	6960
D630	4	恩施	8880	9120
D630	5	宜昌东	15300	15540
D630	6	荆州	17580	17700
D630	7	汉口	22260	0
D631/D634	0	成都	0	0
D631/D634	1	遂宁	3720	3840
D631/D634	2	潼南	5580	5700
D631/D634	3	重庆北	8340	9060
D631/D634	4	涪陵北	11340	11460
D631/D634	5	丰都	12600	12720
D631/D634	6	石柱县	13860	13980
D631/D634	7	恩施	17940	18180
D631/D634	8	宜昌东	24600	25320
D631/D634	9	荆州	27360	27540
D631/D634	10	汉口	31980	32880
D631/D634	11	武汉	34380	0
D632/D633	0	武汉	0	0
D632/D633	1	汉口	1200	1500
D632/D633	2	荆州	5880	6120
D632/D633	3	宜昌东	8160	8760
D632/D633	4	巴东	12000	12180
D632/D633	5	建始	14280	14460
D632/D633	6	恩施	15840	16200
D632/D633	7	利川	18300	18540
D632/D633	8	石柱县	20940	21060
D632/D633	9	丰都	22200	22380
D632/D633	10	涪陵北	23520	23700
D632/D633	11	长寿北	24480	24600
D632/D633	12	重庆北	26400	27120
D632/D633	13	合川	28620	28740
D632/D633	14	潼南	30180	30300
D632/D633	15	遂宁	31980	32460
D632/D633	16	成都	36240	0
D635/D638	0	成都东	0	0
D635/D638	1	遂宁	3360	3480
D635/D638	2	合川	6420	6960
D635/D638	3	重庆北	8460	9000
D635/D638	4	长寿北	10800	10920
D635/D638	5	涪陵北	11640	11760
D635/D638	6	丰都	12900	13020
D635/D638	7	恩施	17880	18300
D635/D638	8	建始	19680	20040
D635/D638	9	宜昌东	25200	25620
D635/D638	10	荆州	27660	27840
D635/D638	11	潜江	29340	29520
D635/D638	12	汉川	31440	31560
D635/D638	13	汉口	33000	34440
D635/D638	14	金寨	38520	38640
D635/D638	15	六安	39660	39780
D635/D638	16	合肥南	41220	42300
D635/D638	17	全椒	44400	44820
D635/D638	18	南京南	46200	46560
D635/D638	19	镇江	48240	48360
D635/D638	20	丹阳	49140	49260
D635/D638	21	常州	50160	50280
D635/D638	22	无锡	51180	51300
D635/D638	23	苏州	52260	52380
D635/D638	24	昆山南	53160	53280
D635/D638	25	上海虹桥	54420	0
D636/D637	0	上海虹桥	0	0
D636/D637	1	昆山南	1140	1260
D636/D637	2	苏州新区	2280	2400
D636/D637	3	无锡	3180	3300
D636/D637	4	常州	4200	4320
D636/D637	5	镇江	5760	5880
D636/D637	6	南京南	7680	8100
D636/D637	7	全椒	9300	9420
D636/D637	8	合肥南	11580	12240
D636/D637	9	汉口	19080	19560
D636/D637	10	荆州	24240	24360
D636/D637	11	宜昌东	26460	26820
D636/D637	12	建始	31920	32040
D636/D637	13	恩施	33420	33660
D636/D637	14	利川	35760	36000
D636/D637	15	石柱县	38400	38520
D636/D637	16	丰都	39660	39780
D636/D637	17	涪陵北	40920	41040
D636/D637	18	重庆北	43380	43800
D636/D637	19	合川	45300	45420
D636/D637	20	成都东	51300	0
D655/D658	0	重庆北	0	0
D655/D658	1	涪陵北	2280	2400
D655/D658	2	石柱县	4500	4620
D655/D658	3	恩施	8520	8760
D655/D658	4	宜昌东	14940	15360
D655/D658	5	枝江北	16560	16680
D655/D658	6	荆州	17760	17880
D655/D658	7	汉口	22260	22560
D655/D658	8	红安西	24300	24720
D655/D658	9	麻城北	25500	26880
D655/D658	10	金寨	29160	29340
D655/D658	11	合肥南	31560	32820
D655/D658	12	南京南	35940	36300
D655/D658	13	溧水	37320	37440
D655/D658	14	瓦屋山	37980	38100
D655/D658	15	宜兴	39240	39420
D655/D658	16	湖州	40440	40800
D655/D658	17	杭州东	42240	42780
D655/D658	18	绍兴北	43980	44220
D655/D658	19	绍兴东	45000	45480
D655/D658	20	余姚北	46140	46260
D655/D658	21	宁波	47580	0
D656/D657	0	宁波	0	0
D656/D657	1	余姚北	1200	1680
D656/D657	2	绍兴北	2820	2940
D656/D657	3	杭州东	4140	4500
D656/D657	4	德清	5280	5400
D656/D657	5	湖州	6240	6360
D656/D657	6	长兴	6900	7440
D656/D657	7	宜兴	8220	8340
D656/D657	8	溧阳	9000	9120
D656/D657	9	句容西	10440	10860
D656/D657	10	南京南	11640	12420
D656/D657	11	全椒	13620	14040
D656/D657	12	合肥南	16200	16740
D656/D657	13	六安	18180	18300
D656/D657	14	汉口	23880	24600
D656/D657	15	汉川	25980	26640
D656/D657	16	天门南	27600	28140
D656/D657	17	潜江	29340	29940
D656/D657	18	宜昌东	33360	33960
D656/D657	19	恩施	40260	40740
D656/D657	20	利川	42840	42960
D656/D657	21	石柱县	45300	45480
D656/D657	22	重庆北	49620	0
D671	0	福州南	0	0
D671	1	莆田	1800	1920
D671	2	泉州	3420	3840
D671	3	厦门北	5520	6000
D671	4	角美	6720	6840
D671	5	漳浦	8340	8460
D671	6	潮汕	11160	11340
D671	7	汕尾	14460	14580
D671	8	深圳北	18360	0
D672	0	深圳北	0	0
D672	1	深圳坪山	1200	1320
D672	2	惠东	2520	2640
D672	3	汕尾	4140	4260
D672	4	潮阳	6900	7020
D672	5	潮汕	7980	8340
D672	6	饶平	9540	9660
D672	7	漳浦	11400	11580
D672	8	厦门北	13620	14040
D672	9	泉州	15540	15660
D672	10	仙游	16740	16860
D672	11	福清	18420	18540
D672	12	福州南	19440	0
D673	0	厦门	0	0
D673	1	漳浦	2820	2940
D673	2	潮汕	5700	5880
D673	3	普宁	7140	7560
D673	4	陆丰	9000	9120
D673	5	惠州南	11940	12360
D673	6	深圳北	14220	0
D674	0	深圳北	0	0
D674	1	鲘门	2820	2940
D674	2	葵潭	4980	5100
D674	3	潮汕	7260	7620
D674	4	饶平	8760	8880
D674	5	诏安	9480	10020
D674	6	漳浦	11460	11580
D674	7	厦门	14340	0
D675	0	厦门	0	0
D675	1	漳州	1920	2040
D675	2	云霄	3720	3840
D675	3	诏安	4800	4920
D675	4	饶平	5520	5640
D675	5	潮汕	6660	6840
D675	6	葵潭	8760	8880
D675	7	惠州南	12240	12360
D675	8	深圳北	14340	0
D676	0	深圳北	0	0
D676	1	深圳坪山	1200	1380
D676	2	惠州南	1980	2340
D676	3	惠东	3180	3900
D676	4	汕尾	5400	5520
D676	5	葵潭	6960	7080
D676	6	厦门	14220	0
D678	0	深圳北	0	0
D678	1	惠州南	1560	1680
D678	2	汕尾	3780	3960
D678	3	陆丰	4860	4980
D678	4	潮汕	7680	7800
D678	5	漳州	11340	0
D682	0	深圳北	0	0
D682	1	普宁	5280	5400
D682	2	潮阳	6180	6300
D682	3	潮汕	7200	7380
D682	4	饶平	8520	8640
D682	5	云霄	9840	9960
D682	6	漳浦	10800	10920
D682	7	厦门	13680	0
D683	0	厦门	0	0
D683	1	漳州	1980	2100
D683	2	潮汕	5640	5820
D683	3	葵潭	7740	7860
D683	4	汕尾	9300	9420
D683	5	深圳北	13260	0
D684	0	深圳北	0	0
D684	1	汕尾	3420	3540
D684	2	普宁	5640	5760
D684	3	潮汕	7200	7320
D684	4	饶平	8520	8640
D684	5	漳州	11220	11340
D684	6	厦门	13500	0
D685	0	厦门	0	0
D685	1	漳州	1980	2100
D685	2	饶平	4740	4860
D685	3	潮汕	5880	6000
D685	4	潮阳	6720	6840
D685	5	葵潭	8280	8400
D685	6	鲘门	10500	10620
D685	7	惠州南	12120	12300
D685	8	深圳北	14160	0
D687	0	厦门	0	0
D687	1	漳州	1920	2040
D687	2	云霄	3720	3840
D687	3	潮汕	5820	6000
D687	4	普宁	7260	7380
D687	5	陆丰	8820	8940
D687	6	惠州南	11760	11880
D687	7	深圳北	13800	0
D688	0	深圳北	0	0
D688	1	深圳坪山	1200	1320
D688	2	惠东	2520	2640
D688	3	葵潭	5340	5460
D688	4	潮汕	7620	7860
D688	5	饶平	9060	9180
D688	6	漳浦	10980	11160
D688	7	厦门	13920	0
D689	0	厦门北	0	0
D689	1	漳州	1140	1260
D689	2	漳浦	2340	2460
D689	3	潮汕	5160	5280
D689	4	潮阳	6000	6120
D689	5	葵潭	7560	7680
D689	6	惠州南	11040	11160
D689	7	深圳北	12960	0
D690	0	深圳北	0	0
D690	1	惠州南	1560	1680
D690	2	陆丰	4440	4560
D690	3	潮阳	6540	6660
D690	4	潮汕	7620	7800
D690	5	漳州	11580	11940
D690	6	厦门北	13200	0
D691	0	厦门	0	0
D691	1	漳州	2340	2580
D691	2	云霄	4260	4380
D691	3	潮汕	6480	6600
D691	4	普宁	7860	7980
D691	5	汕尾	10080	10200
D691	6	深圳坪山	12720	12840
D691	7	深圳北	14340	0
D692	0	深圳北	0	0
D692	1	深圳坪山	1200	1320
D692	2	惠州南	1920	2040
D692	3	汕尾	4140	4260
D692	4	葵潭	5700	5820
D692	5	潮阳	7260	7380
D692	6	诏安	9660	9780
D692	7	漳州	12060	12180
D692	8	厦门	14280	0
D701	0	北京	0	0
D701	1	沧州	7440	7560
D701	2	南京	34140	34500
D701	3	苏州	40320	40440
D701	4	上海	43440	0
D702	0	上海	0	0
D702	1	镇江	6720	6840
D702	2	南京	9060	9420
D702	3	沧州	35220	35340
D702	4	北京	43380	0
D704	0	上海虹桥	0	0
D704	1	苏州	2760	3300
D704	2	南京	9480	9840
D704	3	天津西	39660	39780
D704	4	北京南	43860	0
D705	0	北京	0	0
D705	1	南京	33840	34200
D705	2	镇江	36060	36180
D705	3	上海	43140	0
D706	0	上海	0	0
D706	1	无锡	3960	4080
D706	2	南京	9180	9540
D706	3	天津西	39000	39120
D706	4	北京	43560	0
D709	0	北京南	0	0
D709	1	南京	33780	34140
D709	2	常州	37860	37980
D709	3	上海	43200	0
D710	0	上海	0	0
D710	1	苏州	2820	2940
D710	2	南京	9180	9300
D710	3	沧州	35340	35460
D710	4	北京南	43080	0
D711	0	北京	0	0
D711	1	天津西	4500	5040
D711	2	南京	34560	34920
D711	3	嘉兴	45840	45960
D711	4	杭州	49260	0
D712	0	杭州	0	0
D712	1	嘉兴	2940	3060
D712	2	南京	14280	14640
D712	3	德州	37620	37740
D712	4	北京	48660	0
D715	0	北京南	0	0
D715	1	徐州	23580	23700
D715	2	蚌埠	28500	28620
D715	3	南京	34200	0
D716	0	南京	0	0
D716	1	蚌埠	5520	5640
D716	2	北京南	33540	0
D717	0	北京	0	0
D717	1	德州	10980	11100
D717	2	南京	34140	34500
D717	3	海宁	45960	46080
D717	4	杭州	48660	0
D718	0	杭州	0	0
D718	1	海宁	2040	2160
D718	2	南京	14520	14880
D718	3	天津西	44340	44460
D718	4	北京	48900	0
D751	0	重庆北	0	0
D751	1	南充北	4800	4980
D751	2	南部	6960	7080
D751	3	苍溪	8460	8580
D751	4	广元	11280	11640
D751	5	陇南	15300	15480
D751	6	哈达铺	18780	18960
D751	7	兰州	25260	0
D752	0	兰州西	0	0
D752	1	兰州	720	1500
D752	2	岷县	7560	7680
D752	3	陇南	11580	11700
D752	4	广元	15300	15720
D752	5	苍溪	18300	18540
D752	6	南部	19920	20160
D752	7	南充北	21900	22140
D752	8	重庆北	27060	0
D753	0	重庆北	0	0
D753	1	南充北	4860	4980
D753	2	阆中	7320	7440
D753	3	广元	10800	11220
D753	4	兰州	24480	0
D754	0	兰州	0	0
D754	1	广元	12780	13260
D754	2	阆中	16500	16620
D754	3	南充北	18900	19080
D754	4	重庆北	24000	0
D761/D764	0	成都东	0	0
D761/D764	1	广元	11580	11940
D761/D764	2	兰州	24720	0
D762/D763	0	兰州	0	0
D762/D763	1	广元	12780	13140
D762/D763	2	成都东	24600	0
D951/D954	0	成都东	0	0
D951/D954	1	重庆北	7020	7500
D951/D954	2	恩施	15300	15540
D951/D954	3	宜昌东	21660	21960
D951/D954	4	汉口	28140	28500
D951/D954	5	合肥南	34500	34800
D951/D954	6	南京南	38040	38400
D951/D954	7	苏州	42900	43020
D951/D954	8	上海	44820	0
D952/D953	0	上海	0	0
D952/D953	1	无锡	2400	2520
D952/D953	2	南京南	6180	6480
D952/D953	3	合肥南	9600	9840
D952/D953	4	汉口	15840	16140
D952/D953	5	宜昌东	22380	22620
D952/D953	6	恩施	28860	29100
D952/D953	7	重庆北	37380	37860
D952/D953	8	成都东	44940	0
D955/D958	0	重庆北	0	0
D955/D958	1	恩施	7740	7980
D955/D958	2	宜昌东	14100	14400
D955/D958	3	汉口	20580	20940
D955/D958	4	合肥南	26940	27660
D955/D958	5	南京南	30780	30960
D955/D958	6	无锡	34560	34680
D955/D958	7	苏州	35580	35700
D955/D958	8	上海	37560	0
D956/D957	0	上海	0	0
D956/D957	1	苏州	1740	1860
D956/D957	2	南京南	6240	6360
D956/D957	3	合肥南	9480	10440
D956/D957	4	汉口	16560	16860
D956/D957	5	宜昌东	23040	23340
D956/D957	6	恩施	29640	29940
D956/D957	7	重庆北	38100	0
D959	0	厦门北	0	0
D959	1	漳浦	1980	2100
D959	2	潮汕	4680	4980
D959	3	普宁	6240	6360
D959	4	鲘门	9120	9240
D959	5	深圳坪山	11100	11220
D959	6	深圳北	12780	0
D960	0	深圳北	0	0
D960	1	深圳坪山	1200	1320
D960	2	惠州南	1920	2040
D960	3	惠东	2880	3000
D960	4	陆丰	5160	5280
D960	5	潮汕	7980	8160
D960	6	诏安	9660	9840
D960	7	漳浦	11280	11460
D960	8	厦门北	13500	0
D1601	0	石家庄	0	0
D1601	1	石家庄东	840	1020
D1601	2	辛集南	2100	2220
D1601	3	衡水北	3180	3300
D1601	4	景州	4260	4380
D1601	5	德州东	5340	5460
D1601	6	禹城东	6600	6720
D1601	7	齐河	7500	7620
D1601	8	济南西	8580	0
D1603	0	石家庄	0	0
D1603	1	辛集南	1620	1740
D1603	2	衡水北	2700	2820
D1603	3	景州	3780	3900
D1603	4	德州东	4860	4980
D1603	5	平原东	5640	6000
D1603	6	齐河	7020	7140
D1603	7	济南西	8100	0
D1604	0	济南西	0	0
D1604	1	平原东	1680	1800
D1604	2	德州东	2460	2640
D1604	3	景州	3600	4080
D1604	4	衡水北	5040	5220
D1604	5	辛集南	6180	6360
D1604	6	石家庄	8100	0
D1606	0	济南西	0	0
D1606	1	禹城东	1380	1620
D1606	2	平原东	2220	2340
D1606	3	德州东	2940	3060
D1606	4	景州	4020	4140
D1606	5	衡水北	5100	5220
D1606	6	辛集南	6180	6300
D1606	7	藁城南	7140	7260
D1606	8	石家庄	8400	0
D1611	0	石家庄	0	0
D1611	1	藁城南	1140	1260
D1611	2	衡水北	2760	2940
D1611	3	德州东	4560	4740
D1611	4	平原东	5400	5520
D1611	5	禹城东	6120	6240
D1611	6	济南西	7620	7800
D1611	7	济南	8820	8940
D1611	8	章丘	10380	10560
D1611	9	淄博	11940	12120
D1611	10	潍坊	14220	14460
D1611	11	青岛北	17880	0
D1612	0	青岛北	0	0
D1612	1	高密	1920	2040
D1612	2	潍坊	3660	3780
D1612	3	青州市	5040	5160
D1612	4	淄博	6240	6360
D1612	5	章丘	7860	9960
D1612	6	济南	11520	11640
D1612	7	济南西	12600	12840
D1612	8	禹城东	14220	14340
D1612	9	平原东	14940	15060
D1612	10	德州东	15720	15900
D1612	11	衡水北	17520	17640
D1612	12	辛集南	18600	18720
D1612	13	石家庄东	19860	19980
D1612	14	石家庄	20820	0
D1615	0	石家庄	0	0
D1615	1	石家庄东	840	1020
D1615	2	藁城南	1620	1800
D1615	3	衡水北	3300	3540
D1615	4	景州	4500	4680
D1615	5	德州东	5640	5880
D1615	6	平原东	6540	6720
D1615	7	济南西	8400	8760
D1615	8	济南	9720	9840
D1615	9	章丘	11280	11640
D1615	10	淄博	13020	13380
D1615	11	潍坊	15480	15720
D1615	12	即墨北	18840	18960
D1615	13	烟台南	22320	22440
D1615	14	威海	24060	0
D1616	0	威海	0	0
D1616	1	威海北	420	540
D1616	2	烟台南	1980	2100
D1616	3	桃村北	3060	3120
D1616	4	莱阳	4440	4500
D1616	5	夏格庄	5580	5700
D1616	6	高密	7980	8160
D1616	7	潍坊	9780	9960
D1616	8	淄博	12060	12180
D1616	9	济南	15000	15120
D1616	10	济南西	16080	16260
D1616	11	齐河	17160	17280
D1616	12	禹城东	18060	18180
D1616	13	德州东	19260	19380
D1616	14	衡水北	21000	21120
D1616	15	辛集南	22080	22200
D1616	16	石家庄东	23340	23460
D1616	17	石家庄	24360	0
D1621	0	石家庄	0	0
D1621	1	石家庄东	840	1020
D1621	2	衡水北	2760	2880
D1621	3	德州东	4500	4920
D1621	4	平原东	5640	6000
D1621	5	齐河	7020	7140
D1621	6	济南西	8100	8340
D1621	7	济南	9360	9480
D1621	8	章丘	10860	10980
D1621	9	淄博	12360	12480
D1621	10	青州市	13560	13680
D1621	11	潍坊	14940	15060
D1621	12	高密	16680	16800
D1621	13	莱阳	19920	20100
D1621	14	海阳北	20880	21000
D1621	15	烟台南	22440	22560
D1621	16	威海北	23940	24060
D1621	17	荣成	25560	0
D1622	0	荣成	0	0
D1622	1	威海北	1440	1560
D1622	2	牟平	2520	2640
D1622	3	烟台南	3300	3420
D1622	4	即墨北	6780	6900
D1622	5	高密	8640	8880
D1622	6	潍坊	10560	10980
D1622	7	青州市	12240	12420
D1622	8	淄博	13500	13680
D1622	9	章丘	15180	16740
D1622	10	济南	18300	18420
D1622	11	济南西	19380	19620
D1622	12	平原东	21300	21900
D1622	13	德州东	22560	22680
D1622	14	衡水北	24300	24420
D1622	15	石家庄	26760	0
D1623	0	石家庄	0	0
D1623	1	石家庄东	840	1020
D1623	2	辛集南	2100	2220
D1623	3	衡水北	3180	3300
D1623	4	景州	4260	4380
D1623	5	德州东	5340	5460
D1623	6	禹城东	6420	6600
D1623	7	齐河	7380	7500
D1623	8	济南西	8460	8700
D1623	9	济南	9720	9840
D1623	10	章丘	11220	11340
D1623	11	淄博	12720	12840
D1623	12	潍坊	14940	15060
D1623	13	即墨北	18180	18600
D1623	14	夏格庄	19320	20040
D1623	15	海阳北	21720	21900
D1623	16	烟台南	23340	23460
D1623	17	牟平	24120	24240
D1623	18	威海	25440	0
D1624	0	威海	0	0
D1624	1	牟平	1200	1320
D1624	2	烟台南	1980	2700
D1624	3	桃村北	3660	3900
D1624	4	莱阳	5100	5280
D1624	5	潍坊	9960	10500
D1624	6	青州市	11760	12180
D1624	7	淄博	13260	13560
D1624	8	章丘	15060	15360
D1624	9	大明湖	16740	17040
D1624	10	济南	17460	17580
D1624	11	济南西	18600	18840
D1624	12	齐河	19740	19860
D1624	13	德州东	21300	21540
D1624	14	衡水北	23160	23400
D1624	15	石家庄	25740	0
D1625	0	石家庄	0	0
D1625	1	藁城南	1140	1260
D1625	2	衡水北	2700	2880
D1625	3	景州	3840	4020
D1625	4	德州东	4980	5160
D1625	5	平原东	5820	6060
D1625	6	禹城东	6660	6780
D1625	7	济南西	8220	8460
D1625	8	济南	9420	9540
D1625	9	淄博	12120	12300
D1625	10	潍坊	14400	14580
D1625	11	即墨北	17700	17820
D1625	12	莱阳	19440	19560
D1625	13	烟台	22260	0
D1626	0	烟台	0	0
D1626	1	海阳北	2040	2400
D1626	2	莱阳	3240	3540
D1626	3	夏格庄	4620	4980
D1626	4	即墨北	5760	6120
D1626	5	胶州北	7320	7440
D1626	6	潍坊	9720	9840
D1626	7	青州市	11100	11220
D1626	8	淄博	12300	12420
D1626	9	济南	15240	15360
D1626	10	济南西	16380	16620
D1626	11	平原东	18300	18480
D1626	12	德州东	19080	19200
D1626	13	景州	20160	20280
D1626	14	衡水北	21240	21360
D1626	15	石家庄东	23160	23820
D1626	16	石家庄	24720	0
D1631/D1634	0	太原南	0	0
D1631/D1634	1	阳泉北	2820	2940
D1631/D1634	2	石家庄	5280	5520
D1631/D1634	3	石家庄东	6420	6600
D1631/D1634	4	衡水北	8400	8520
D1631/D1634	5	景州	9480	9600
D1631/D1634	6	德州东	10560	10860
D1631/D1634	7	平原东	11520	11640
D1631/D1634	8	禹城东	12240	12360
D1631/D1634	9	济南西	13800	14040
D1631/D1634	10	济南	15000	15120
D1631/D1634	11	淄博	17640	17820
D1631/D1634	12	潍坊	19920	20040
D1631/D1634	13	青岛北	23460	0
D1632/D1633	0	青岛北	0	0
D1632/D1633	1	潍坊	3300	3540
D1632/D1633	2	淄博	5640	5820
D1632/D1633	3	章丘	7320	7380
D1632/D1633	4	济南	8940	9120
D1632/D1633	5	济南西	10080	10320
D1632/D1633	6	禹城东	11700	11940
D1632/D1633	7	平原东	12540	12660
D1632/D1633	8	德州东	13260	13440
D1632/D1633	9	景州	14400	14520
D1632/D1633	10	衡水北	15480	15600
D1632/D1633	11	藁城南	17100	17220
D1632/D1633	12	石家庄	18420	19440
D1632/D1633	13	太原南	24420	0
D1635/D1638	0	运城北	0	0
D1635/D1638	1	临汾西	2160	2280
D1635/D1638	2	霍州东	3720	3840
D1635/D1638	3	平遥古城	5400	5520
D1635/D1638	4	太原南	7440	8460
D1635/D1638	5	阳泉北	11220	11400
D1635/D1638	6	石家庄	13740	14100
D1635/D1638	7	藁城南	15240	15360
D1635/D1638	8	辛集南	16140	16740
D1635/D1638	9	衡水北	17700	17880
D1635/D1638	10	景州	18840	18960
D1635/D1638	11	德州东	19920	20100
D1635/D1638	12	平原东	20760	20880
D1635/D1638	13	齐河	21900	22020
D1635/D1638	14	济南西	22980	23220
D1635/D1638	15	济南	24180	24300
D1635/D1638	16	章丘	25740	25860
D1635/D1638	17	淄博	27240	27360
D1635/D1638	18	潍坊	29460	29700
D1635/D1638	19	青岛北	33120	33240
D1635/D1638	20	青岛	34500	0
D1636/D1637	0	青岛	0	0
D1636/D1637	1	青岛北	1080	1200
D1636/D1637	2	潍坊	4500	4680
D1636/D1637	3	昌乐	5400	5520
D1636/D1637	4	淄博	7140	7320
D1636/D1637	5	济南	10140	10260
D1636/D1637	6	济南西	11220	11580
D1636/D1637	7	齐河	12480	12600
D1636/D1637	8	禹城东	13380	13560
D1636/D1637	9	平原东	14160	14520
D1636/D1637	10	德州东	15120	15300
D1636/D1637	11	衡水北	16920	17160
D1636/D1637	12	藁城南	18660	18840
D1636/D1637	13	石家庄	20040	20340
D1636/D1637	14	阳泉北	22800	23160
D1636/D1637	15	太原南	25980	26460
D1636/D1637	16	太谷西	27600	27720
D1636/D1637	17	临汾西	31080	31260
D1636/D1637	18	运城北	33480	0
D1643/D1646	0	运城北	0	0
D1643/D1646	1	侯马西	1320	1440
D1643/D1646	2	霍州东	3720	3840
D1643/D1646	3	平遥古城	5400	5520
D1643/D1646	4	太谷西	6600	6720
D1643/D1646	5	晋中	7560	7680
D1643/D1646	6	太原南	8340	9900
D1643/D1646	7	石家庄	14760	15000
D1643/D1646	8	辛集南	16680	16800
D1643/D1646	9	衡水北	17760	17880
D1643/D1646	10	德州东	19500	19620
D1643/D1646	11	济南西	21660	0
D1644/D1645	0	济南西	0	0
D1644/D1645	1	禹城东	1380	1500
D1644/D1645	2	平原东	2100	2580
D1644/D1645	3	德州东	3180	3300
D1644/D1645	4	景州	4260	4680
D1644/D1645	5	衡水北	5640	5760
D1644/D1645	6	辛集南	6720	6840
D1644/D1645	7	藁城南	7680	7800
D1644/D1645	8	石家庄	8940	9300
D1644/D1645	9	阳泉北	11760	12120
D1644/D1645	10	太原南	14940	16140
D1644/D1645	11	平遥古城	18000	18120
D1644/D1645	12	灵石东	19080	19200
D1644/D1645	13	洪洞西	20940	21060
D1644/D1645	14	襄汾西	22200	22320
D1644/D1645	15	闻喜西	23520	23640
D1644/D1645	16	运城北	24540	0
D1691	0	青岛北	0	0
D1691	1	青岛西	2160	2340
D1691	2	董家口	3360	3480
D1691	3	日照西	4800	4920
D1691	4	岚山西	5700	5820
D1691	5	赣榆	7020	7140
D1691	6	连云港	8160	8400
D1691	7	响水县	10320	10440
D1691	8	滨海港	11100	11220
D1691	9	阜宁东	12120	12240
D1691	10	射阳	12780	12900
D1691	11	盐城北	13860	0
D1692	0	盐城北	0	0
D1692	1	射阳	900	1020
D1692	2	阜宁东	1560	1680
D1692	3	滨海港	2580	2700
D1692	4	响水县	3360	3480
D1692	5	连云港	5460	5700
D1692	6	赣榆	6660	6780
D1692	7	岚山西	7920	8040
