idHotel	name	description	price	id	guest_capacity	room_type
124	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	387	306	2	DOUBLE
124	标准间	标准间，简洁整洁，设施完备，高性价比之选。	224	307	2	STANDARD
124	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	673	308	3	SUITE
125	标准间	标准间，简洁整洁，设施完备，高性价比之选。	254	309	2	STANDARD
125	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	327	310	2	DOUBLE
126	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	353	311	2	DOUBLE
126	标准间	标准间，简洁整洁，设施完备，高性价比之选。	272	312	2	STANDARD
127	标准间	标准间，简洁整洁，设施完备，高性价比之选。	250	313	2	STANDARD
127	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	480	314	2	DOUBLE
128	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	356	315	2	DOUBLE
128	标准间	标准间，简洁整洁，设施完备，高性价比之选。	217	316	2	STANDARD
129	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	379	317	2	DOUBLE
129	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	710	318	3	SUITE
129	标准间	标准间，简洁整洁，设施完备，高性价比之选。	203	319	2	STANDARD
130	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	447	320	2	DOUBLE
130	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	631	321	3	SUITE
130	标准间	标准间，简洁整洁，设施完备，高性价比之选。	304	322	2	STANDARD
131	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	587	323	3	SUITE
131	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	278	324	2	DOUBLE
131	标准间	标准间，简洁整洁，设施完备，高性价比之选。	249	325	2	STANDARD
132	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	478	326	2	DOUBLE
132	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	588	327	3	SUITE
133	标准间	标准间，简洁整洁，设施完备，高性价比之选。	203	328	2	STANDARD
133	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	713	329	3	SUITE
134	标准间	标准间，简洁整洁，设施完备，高性价比之选。	204	330	2	STANDARD
134	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	275	331	2	DOUBLE
135	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	374	332	2	DOUBLE
135	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	786	333	3	SUITE
135	标准间	标准间，简洁整洁，设施完备，高性价比之选。	217	334	2	STANDARD
136	标准间	标准间，简洁整洁，设施完备，高性价比之选。	271	335	2	STANDARD
136	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	349	336	2	DOUBLE
136	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	586	337	3	SUITE
137	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	600	338	3	SUITE
137	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	301	339	2	DOUBLE
138	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	838	340	3	SUITE
138	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	342	341	2	DOUBLE
139	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	700	342	3	SUITE
139	标准间	标准间，简洁整洁，设施完备，高性价比之选。	261	343	2	STANDARD
139	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	473	344	2	DOUBLE
140	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	502	345	3	SUITE
140	标准间	标准间，简洁整洁，设施完备，高性价比之选。	296	346	2	STANDARD
141	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	662	347	3	SUITE
141	标准间	标准间，简洁整洁，设施完备，高性价比之选。	197	348	2	STANDARD
141	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	422	349	2	DOUBLE
142	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	825	350	3	SUITE
142	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	447	351	2	DOUBLE
143	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	298	352	2	DOUBLE
143	标准间	标准间，简洁整洁，设施完备，高性价比之选。	245	353	2	STANDARD
144	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	681	354	3	SUITE
144	标准间	标准间，简洁整洁，设施完备，高性价比之选。	266	355	2	STANDARD
144	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	368	356	2	DOUBLE
145	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	684	357	3	SUITE
145	标准间	标准间，简洁整洁，设施完备，高性价比之选。	311	358	2	STANDARD
145	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	361	359	2	DOUBLE
146	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	378	360	2	DOUBLE
146	标准间	标准间，简洁整洁，设施完备，高性价比之选。	232	361	2	STANDARD
147	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	821	362	3	SUITE
147	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	397	363	2	DOUBLE
148	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	457	364	2	DOUBLE
148	标准间	标准间，简洁整洁，设施完备，高性价比之选。	252	365	2	STANDARD
148	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	704	366	3	SUITE
149	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	553	367	3	SUITE
149	标准间	标准间，简洁整洁，设施完备，高性价比之选。	304	368	2	STANDARD
150	标准间	标准间，简洁整洁，设施完备，高性价比之选。	226	369	2	STANDARD
150	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	568	370	3	SUITE
151	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	768	371	3	SUITE
151	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	407	372	2	DOUBLE
151	标准间	标准间，简洁整洁，设施完备，高性价比之选。	294	373	2	STANDARD
152	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	547	374	3	SUITE
152	标准间	标准间，简洁整洁，设施完备，高性价比之选。	236	375	2	STANDARD
153	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	711	376	3	SUITE
153	标准间	标准间，简洁整洁，设施完备，高性价比之选。	276	377	2	STANDARD
153	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	427	378	2	DOUBLE
154	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	788	379	3	SUITE
154	标准间	标准间，简洁整洁，设施完备，高性价比之选。	303	380	2	STANDARD
154	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	403	381	2	DOUBLE
155	标准间	标准间，简洁整洁，设施完备，高性价比之选。	315	382	2	STANDARD
155	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	294	383	2	DOUBLE
155	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	719	384	3	SUITE
156	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	500	385	3	SUITE
156	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	367	386	2	DOUBLE
156	标准间	标准间，简洁整洁，设施完备，高性价比之选。	290	387	2	STANDARD
157	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	293	388	2	DOUBLE
157	标准间	标准间，简洁整洁，设施完备，高性价比之选。	242	389	2	STANDARD
158	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	473	390	2	DOUBLE
158	标准间	标准间，简洁整洁，设施完备，高性价比之选。	196	391	2	STANDARD
159	标准间	标准间，简洁整洁，设施完备，高性价比之选。	290	392	2	STANDARD
159	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	355	393	2	DOUBLE
160	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	760	394	3	SUITE
160	标准间	标准间，简洁整洁，设施完备，高性价比之选。	296	395	2	STANDARD
161	标准间	标准间，简洁整洁，设施完备，高性价比之选。	275	396	2	STANDARD
161	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	600	397	3	SUITE
162	标准间	标准间，简洁整洁，设施完备，高性价比之选。	256	398	2	STANDARD
162	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	382	399	2	DOUBLE
163	标准间	标准间，简洁整洁，设施完备，高性价比之选。	283	400	2	STANDARD
163	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	351	401	2	DOUBLE
163	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	496	402	3	SUITE
164	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	373	403	2	DOUBLE
164	标准间	标准间，简洁整洁，设施完备，高性价比之选。	209	404	2	STANDARD
165	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	467	405	2	DOUBLE
165	标准间	标准间，简洁整洁，设施完备，高性价比之选。	205	406	2	STANDARD
165	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	620	407	3	SUITE
166	标准间	标准间，简洁整洁，设施完备，高性价比之选。	304	408	2	STANDARD
166	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	384	409	2	DOUBLE
166	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	553	410	3	SUITE
167	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	276	411	2	DOUBLE
167	标准间	标准间，简洁整洁，设施完备，高性价比之选。	277	412	2	STANDARD
167	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	649	413	3	SUITE
168	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	466	414	2	DOUBLE
168	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	693	415	3	SUITE
169	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	420	416	2	DOUBLE
169	标准间	标准间，简洁整洁，设施完备，高性价比之选。	195	417	2	STANDARD
169	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	707	418	3	SUITE
170	标准间	标准间，简洁整洁，设施完备，高性价比之选。	237	419	2	STANDARD
170	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	433	420	2	DOUBLE
170	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	878	421	3	SUITE
171	标准间	标准间，简洁整洁，设施完备，高性价比之选。	259	422	2	STANDARD
171	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	859	423	3	SUITE
171	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	397	424	2	DOUBLE
172	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	476	425	2	DOUBLE
172	标准间	标准间，简洁整洁，设施完备，高性价比之选。	243	426	2	STANDARD
172	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	605	427	3	SUITE
173	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	680	428	3	SUITE
173	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	446	429	2	DOUBLE
173	标准间	标准间，简洁整洁，设施完备，高性价比之选。	208	430	2	STANDARD
174	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	738	431	3	SUITE
174	标准间	标准间，简洁整洁，设施完备，高性价比之选。	180	432	2	STANDARD
174	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	285	433	2	DOUBLE
175	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	475	434	2	DOUBLE
175	标准间	标准间，简洁整洁，设施完备，高性价比之选。	254	435	2	STANDARD
175	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	569	436	3	SUITE
176	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	295	437	2	DOUBLE
176	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	550	438	3	SUITE
176	标准间	标准间，简洁整洁，设施完备，高性价比之选。	242	439	2	STANDARD
177	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	387	440	2	DOUBLE
177	标准间	标准间，简洁整洁，设施完备，高性价比之选。	226	441	2	STANDARD
178	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	604	442	3	SUITE
178	标准间	标准间，简洁整洁，设施完备，高性价比之选。	209	443	2	STANDARD
178	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	306	444	2	DOUBLE
179	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	541	445	3	SUITE
179	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	436	446	2	DOUBLE
180	标准间	标准间，简洁整洁，设施完备，高性价比之选。	301	447	2	STANDARD
180	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	599	448	3	SUITE
